pair,signal,conf,entry,sl,tp,outcome,pnl_r
DOGEUSDT,LONG,70,0.1045,0.1028,0.1095,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0961,0.0968,0.0943,LOSS,-1.0
DOGEUSDT,LONG,70,0.0972,0.0964,0.0997,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0964,0.0972,0.094,WIN,3.0
DOGEUSDT,SHORT,70,0.089,0.0895,0.0872,WIN,3.0
DOGEUSDT,LONG,70,0.0915,0.0901,0.0957,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0774,0.0784,0.0743,WIN,3.0
DOGEUSDT,LONG,70,0.0774,0.0766,0.0799,LOSS,-1.0
DOGEUSDT,SHORT,70,0.071,0.0717,0.069,WIN,3.0
DOGEUSDT,LONG,70,0.0719,0.0714,0.0733,LOSS,-1.0
DOGEUSDT,LONG,70,0.073,0.0724,0.0745,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0718,0.0725,0.0699,LOSS,-1.0
DOGEUSDT,LONG,70,0.0758,0.0747,0.0793,LOSS,-1.0
DOGEUSDT,LONG,70,0.0764,0.0756,0.0788,LOSS,-1.0
DOGEUSDT,LONG,70,0.0806,0.0794,0.0844,LOSS,-1.0
DOGEUSDT,LONG,70,0.0854,0.0834,0.0914,LOSS,-1.0
DOGEUSDT,SHORT,70,0.084,0.0849,0.0812,LOSS,-1.0
DOGEUSDT,LONG,70,0.0866,0.0854,0.0901,WIN,3.0
DOGEUSDT,LONG,70,0.0881,0.0846,0.0986,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0845,0.0853,0.0819,LOSS,-1.0
DOGEUSDT,LONG,70,0.0882,0.0867,0.0927,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0922,0.0934,0.0885,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0919,0.0935,0.0873,LOSS,-1.0
DOGEUSDT,LONG,70,0.092,0.0911,0.0946,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0822,0.0829,0.0802,LOSS,-1.0
DOGEUSDT,LONG,70,0.0878,0.0865,0.0917,LOSS,-1.0
DOGEUSDT,LONG,70,0.0892,0.0884,0.0916,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0843,0.0853,0.0811,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0843,0.0851,0.0821,WIN,3.0
DOGEUSDT,SHORT,70,0.0811,0.0816,0.0796,WIN,3.0
DOGEUSDT,SHORT,70,0.0814,0.0817,0.0805,WIN,3.0
DOGEUSDT,LONG,70,0.0817,0.081,0.084,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0759,0.0767,0.0733,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0753,0.076,0.0731,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0748,0.0758,0.0719,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0736,0.0744,0.0715,WIN,3.0
DOGEUSDT,SHORT,70,0.066,0.0665,0.0647,LOSS,-1.0
DOGEUSDT,LONG,70,0.0732,0.0724,0.0757,WIN,3.0
DOGEUSDT,LONG,70,0.0752,0.0739,0.079,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0716,0.0726,0.0687,LOSS,-1.0
DOGEUSDT,LONG,70,0.0753,0.0734,0.0809,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0734,0.0742,0.0709,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0725,0.0733,0.0701,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0748,0.0762,0.0709,LOSS,-1.0
DOGEUSDT,LONG,70,0.096,0.0915,0.1096,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0902,0.0927,0.0826,WIN,3.0
DOGEUSDT,LONG,70,0.0832,0.0827,0.0847,WIN,3.0
DOGEUSDT,SHORT,70,0.0829,0.0835,0.0812,LOSS,-1.0
DOGEUSDT,LONG,70,0.0891,0.0877,0.0934,LOSS,-1.0
DOGEUSDT,LONG,70,0.0897,0.0883,0.0938,LOSS,-1.0
DOGEUSDT,LONG,70,0.0918,0.0906,0.0955,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0914,0.093,0.0867,WIN,3.0
DOGEUSDT,SHORT,70,0.0793,0.0796,0.0783,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0784,0.08,0.0737,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0785,0.0799,0.0743,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0782,0.0796,0.074,LOSS,-1.0
DOGEUSDT,LONG,70,0.081,0.0805,0.0825,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0787,0.0793,0.0769,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0787,0.0793,0.077,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0779,0.0787,0.0757,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0785,0.0788,0.0777,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0771,0.0772,0.0766,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0703,0.072,0.065,LOSS,-1.0
DOGEUSDT,LONG,70,0.072,0.071,0.0749,LOSS,-1.0
DOGEUSDT,SHORT,70,0.072,0.0728,0.0697,LOSS,-1.0
DOGEUSDT,LONG,70,0.0726,0.0716,0.0754,WIN,3.0
DOGEUSDT,SHORT,70,0.0735,0.0746,0.0702,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0732,0.0737,0.0719,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0732,0.0737,0.0718,WIN,3.0
DOGEUSDT,LONG,70,0.0733,0.0725,0.0755,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0706,0.071,0.0697,LOSS,-1.0
DOGEUSDT,LONG,70,0.0709,0.0702,0.0732,LOSS,-1.0
DOGEUSDT,LONG,70,0.0713,0.0705,0.0736,LOSS,-1.0
DOGEUSDT,LONG,70,0.0729,0.0726,0.0738,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0718,0.072,0.0711,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0715,0.072,0.0701,LOSS,-1.0
DOGEUSDT,LONG,70,0.0724,0.0719,0.0737,LOSS,-1.0
DOGEUSDT,LONG,70,0.0728,0.0724,0.0741,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0678,0.0679,0.0673,LOSS,-1.0
DOGEUSDT,LONG,70,0.069,0.0679,0.0724,LOSS,-1.0
DOGEUSDT,LONG,70,0.0619,0.0612,0.0641,LOSS,-1.0
DOGEUSDT,LONG,70,0.0617,0.0615,0.062,LOSS,-1.0
DOGEUSDT,LONG,70,0.0622,0.0615,0.0643,LOSS,-1.0
DOGEUSDT,LONG,70,0.0625,0.062,0.0641,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0618,0.0621,0.061,LOSS,-1.0
DOGEUSDT,LONG,70,0.0672,0.0662,0.07,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0666,0.067,0.0653,WIN,3.0
DOGEUSDT,SHORT,70,0.0648,0.0652,0.0634,LOSS,-1.0
DOGEUSDT,SHORT,70,0.063,0.0637,0.0612,LOSS,-1.0
DOGEUSDT,LONG,70,0.0677,0.0673,0.0691,LOSS,-1.0
DOGEUSDT,LONG,70,0.0679,0.0672,0.0699,WIN,3.0
DOGEUSDT,SHORT,70,0.0654,0.0664,0.0624,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0654,0.0658,0.0639,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0649,0.065,0.0644,LOSS,-1.0
DOGEUSDT,LONG,70,0.0653,0.0651,0.066,LOSS,-1.0
DOGEUSDT,LONG,70,0.0698,0.0692,0.0716,WIN,3.0
DOGEUSDT,SHORT,70,0.077,0.0778,0.0746,LOSS,-1.0
DOGEUSDT,LONG,70,0.0779,0.077,0.0807,WIN,3.0
DOGEUSDT,SHORT,70,0.0782,0.0794,0.0747,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0768,0.0776,0.0746,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0742,0.0751,0.0717,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0749,0.0761,0.0714,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0744,0.075,0.0723,WIN,3.0
DOGEUSDT,LONG,70,0.0753,0.0751,0.0759,LOSS,-1.0
DOGEUSDT,LONG,70,0.0758,0.075,0.0781,LOSS,-1.0
DOGEUSDT,LONG,70,0.0759,0.075,0.0785,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0747,0.075,0.0737,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0634,0.0641,0.0612,WIN,3.0
DOGEUSDT,SHORT,100,0.0624,0.063,0.0605,WIN,3.0
DOGEUSDT,LONG,100,0.0631,0.0624,0.0653,LOSS,-1.0
DOGEUSDT,LONG,70,0.0632,0.0628,0.0647,LOSS,-1.0
DOGEUSDT,LONG,70,0.0662,0.0659,0.0671,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0639,0.0645,0.0621,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0632,0.0638,0.0615,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0633,0.0635,0.0624,WIN,3.0
DOGEUSDT,SHORT,70,0.0634,0.0639,0.0618,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0618,0.0622,0.0607,WIN,3.0
DOGEUSDT,LONG,70,0.0614,0.0609,0.063,LOSS,-1.0
DOGEUSDT,LONG,70,0.0612,0.0607,0.0628,LOSS,-1.0
DOGEUSDT,LONG,70,0.062,0.0614,0.0636,LOSS,-1.0
DOGEUSDT,LONG,100,0.0625,0.0623,0.0633,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0618,0.0623,0.0602,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0622,0.0627,0.0606,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0613,0.0619,0.0595,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0616,0.0617,0.061,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0608,0.0612,0.0596,WIN,3.0
DOGEUSDT,LONG,70,0.0619,0.0615,0.0632,LOSS,-1.0
DOGEUSDT,LONG,70,0.062,0.0617,0.0631,LOSS,-1.0
DOGEUSDT,SHORT,70,0.062,0.0621,0.0615,LOSS,-1.0
DOGEUSDT,LONG,70,0.0632,0.0628,0.0645,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0611,0.0616,0.0595,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0612,0.0613,0.0609,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0611,0.0617,0.0592,LOSS,-1.0
DOGEUSDT,LONG,70,0.0613,0.0608,0.0629,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0613,0.0615,0.0607,WIN,3.0
DOGEUSDT,SHORT,70,0.0608,0.0611,0.0598,WIN,3.0
DOGEUSDT,SHORT,70,0.0587,0.0592,0.0573,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0579,0.0582,0.0569,LOSS,-1.0
DOGEUSDT,LONG,70,0.0596,0.0592,0.0609,WIN,3.0
DOGEUSDT,LONG,70,0.0599,0.0597,0.0606,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0591,0.0594,0.0581,WIN,3.0
DOGEUSDT,SHORT,70,0.0588,0.0594,0.057,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0584,0.0587,0.0576,LOSS,-1.0
DOGEUSDT,LONG,70,0.0663,0.0655,0.0688,WIN,3.0
DOGEUSDT,LONG,70,0.0715,0.0701,0.0756,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0689,0.0696,0.0668,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0687,0.0696,0.0663,LOSS,-1.0
DOGEUSDT,SHORT,70,0.069,0.0697,0.0666,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0678,0.0687,0.0651,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0673,0.0677,0.0662,LOSS,-1.0
DOGEUSDT,LONG,70,0.0684,0.0678,0.0703,WIN,3.0
DOGEUSDT,LONG,70,0.0701,0.0687,0.0743,WIN,3.0
DOGEUSDT,LONG,70,0.074,0.0736,0.0752,WIN,3.0
DOGEUSDT,SHORT,70,0.0744,0.0754,0.0715,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0799,0.0812,0.0759,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0796,0.081,0.0752,WIN,3.0
DOGEUSDT,LONG,70,0.0787,0.0779,0.0812,LOSS,-1.0
DOGEUSDT,LONG,70,0.0806,0.0796,0.0837,WIN,3.0
DOGEUSDT,LONG,70,0.0884,0.0865,0.0942,WIN,3.0
DOGEUSDT,LONG,70,0.1009,0.0987,0.1075,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0941,0.096,0.0883,LOSS,-1.0
DOGEUSDT,LONG,70,0.0963,0.0956,0.0985,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0904,0.0918,0.0863,LOSS,-1.0
DOGEUSDT,LONG,70,0.093,0.0918,0.0968,LOSS,-1.0
DOGEUSDT,LONG,70,0.0934,0.0915,0.0991,LOSS,-1.0
DOGEUSDT,LONG,70,0.0935,0.0917,0.0987,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0897,0.0907,0.0865,LOSS,-1.0
DOGEUSDT,SHORT,100,0.0896,0.0907,0.0865,LOSS,-1.0
DOGEUSDT,LONG,70,0.0929,0.0923,0.0946,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0815,0.0827,0.0779,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0789,0.08,0.0756,LOSS,-1.0
DOGEUSDT,LONG,70,0.0846,0.0837,0.0875,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0805,0.0813,0.0782,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0803,0.0815,0.0768,LOSS,-1.0
DOGEUSDT,SHORT,70,0.081,0.0818,0.0786,WIN,3.0
DOGEUSDT,SHORT,70,0.0802,0.0809,0.0779,WIN,3.0
DOGEUSDT,SHORT,70,0.0786,0.0794,0.0764,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0792,0.0801,0.0767,LOSS,-1.0
DOGEUSDT,LONG,70,0.0796,0.0785,0.0828,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0789,0.0793,0.0777,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0787,0.0794,0.0766,LOSS,-1.0
DOGEUSDT,LONG,70,0.0792,0.0786,0.0808,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0782,0.0788,0.0764,LOSS,-1.0
DOGEUSDT,LONG,70,0.0788,0.0783,0.0802,WIN,3.0
DOGEUSDT,LONG,70,0.0799,0.0794,0.0813,WIN,3.0
DOGEUSDT,LONG,70,0.0804,0.0797,0.0826,LOSS,-1.0
DOGEUSDT,LONG,100,0.0816,0.0812,0.0829,WIN,3.0
DOGEUSDT,LONG,70,0.082,0.0811,0.0846,LOSS,-1.0
DOGEUSDT,LONG,70,0.0863,0.085,0.0902,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0842,0.0849,0.0822,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0838,0.0849,0.0806,LOSS,-1.0
DOGEUSDT,LONG,70,0.0852,0.0839,0.0891,LOSS,-1.0
DOGEUSDT,LONG,70,0.0973,0.0945,0.1057,WIN,3.0
DOGEUSDT,LONG,70,0.1403,0.1377,0.148,LOSS,-1.0
DOGEUSDT,SHORT,70,0.1549,0.1637,0.1287,LOSS,-1.0
DOGEUSDT,LONG,70,0.1559,0.1501,0.1733,LOSS,-1.0
DOGEUSDT,LONG,70,0.1706,0.1688,0.1759,WIN,3.0
DOGEUSDT,LONG,70,0.1795,0.1775,0.1857,LOSS,-1.0
DOGEUSDT,LONG,70,0.1964,0.1938,0.2042,LOSS,-1.0
DOGEUSDT,SHORT,70,0.1554,0.1577,0.1487,LOSS,-1.0
DOGEUSDT,SHORT,70,0.1485,0.1528,0.1358,LOSS,-1.0
DOGEUSDT,LONG,70,0.1603,0.1591,0.164,LOSS,-1.0
DOGEUSDT,LONG,70,0.1611,0.1594,0.1661,LOSS,-1.0
DOGEUSDT,SHORT,70,0.151,0.1527,0.1457,WIN,3.0
DOGEUSDT,SHORT,70,0.148,0.1487,0.146,LOSS,-1.0
DOGEUSDT,LONG,70,0.1499,0.149,0.1526,LOSS,-1.0
DOGEUSDT,SHORT,70,0.127,0.1288,0.1217,LOSS,-1.0
DOGEUSDT,LONG,70,0.1312,0.1276,0.1421,LOSS,-1.0
DOGEUSDT,SHORT,70,0.1459,0.1474,0.1413,LOSS,-1.0
DOGEUSDT,SHORT,70,0.1431,0.1457,0.1354,LOSS,-1.0
DOGEUSDT,LONG,70,0.1496,0.1468,0.1581,LOSS,-1.0
DOGEUSDT,SHORT,70,0.1467,0.1479,0.143,LOSS,-1.0
DOGEUSDT,LONG,70,0.1546,0.1521,0.162,LOSS,-1.0
DOGEUSDT,SHORT,70,0.1528,0.1545,0.148,WIN,3.0
DOGEUSDT,LONG,70,0.1675,0.1631,0.1806,LOSS,-1.0
DOGEUSDT,LONG,70,0.167,0.1636,0.1774,LOSS,-1.0
DOGEUSDT,SHORT,70,0.1663,0.1695,0.157,LOSS,-1.0
DOGEUSDT,SHORT,70,0.1659,0.1675,0.161,WIN,3.0
DOGEUSDT,SHORT,70,0.1597,0.161,0.1558,WIN,3.0
DOGEUSDT,SHORT,70,0.1601,0.163,0.1517,LOSS,-1.0
DOGEUSDT,LONG,70,0.1604,0.1591,0.1643,LOSS,-1.0
DOGEUSDT,SHORT,70,0.1582,0.1599,0.1532,LOSS,-1.0
DOGEUSDT,LONG,70,0.1635,0.1615,0.1694,LOSS,-1.0
DOGEUSDT,LONG,70,0.1633,0.1616,0.1684,LOSS,-1.0
DOGEUSDT,SHORT,70,0.1462,0.1477,0.1415,LOSS,-1.0
DOGEUSDT,SHORT,70,0.146,0.1476,0.1414,LOSS,-1.0
DOGEUSDT,SHORT,70,0.1423,0.1459,0.1313,LOSS,-1.0
DOGEUSDT,SHORT,70,0.1423,0.1456,0.1325,WIN,3.0
DOGEUSDT,SHORT,70,0.1364,0.1369,0.135,LOSS,-1.0
DOGEUSDT,SHORT,70,0.1228,0.1236,0.1204,LOSS,-1.0
DOGEUSDT,SHORT,70,0.1234,0.1252,0.118,LOSS,-1.0
DOGEUSDT,LONG,70,0.1246,0.1216,0.1337,LOSS,-1.0
DOGEUSDT,SHORT,70,0.1237,0.1251,0.1193,LOSS,-1.0
DOGEUSDT,SHORT,70,0.1238,0.1243,0.1221,LOSS,-1.0
DOGEUSDT,LONG,70,0.1088,0.1079,0.1113,LOSS,-1.0
DOGEUSDT,LONG,70,0.1093,0.1079,0.1135,LOSS,-1.0
DOGEUSDT,SHORT,70,0.1072,0.1078,0.1051,LOSS,-1.0
DOGEUSDT,LONG,70,0.1241,0.1228,0.1278,LOSS,-1.0
DOGEUSDT,SHORT,70,0.1223,0.1243,0.1163,LOSS,-1.0
DOGEUSDT,LONG,70,0.1323,0.1306,0.1372,LOSS,-1.0
DOGEUSDT,SHORT,70,0.1299,0.1351,0.1145,LOSS,-1.0
DOGEUSDT,LONG,70,0.133,0.1319,0.1364,LOSS,-1.0
DOGEUSDT,SHORT,100,0.1299,0.1319,0.1241,WIN,3.0
DOGEUSDT,SHORT,70,0.1301,0.1314,0.1262,WIN,3.0
DOGEUSDT,SHORT,70,0.1266,0.1285,0.1206,WIN,3.0
DOGEUSDT,LONG,70,0.1032,0.1013,0.1089,LOSS,-1.0
DOGEUSDT,LONG,70,0.1035,0.1025,0.1064,WIN,3.0
DOGEUSDT,LONG,70,0.1057,0.1021,0.1167,LOSS,-1.0
DOGEUSDT,SHORT,70,0.1027,0.1036,0.1,LOSS,-1.0
DOGEUSDT,SHORT,70,0.0994,0.1018,0.0921,LOSS,-1.0
DOGEUSDT,LONG,70,0.1021,0.1017,0.1034,WIN,3.0
DOGEUSDT,SHORT,70,0.1008,0.1021,0.097,LOSS,-1.0
DOGEUSDT,LONG,70,0.104,0.1036,0.1055,LOSS,-1.0
DOGEUSDT,LONG,70,0.1046,0.1034,0.1084,LOSS,-1.0
DOGEUSDT,LONG,70,0.106,0.1053,0.1079,WIN,3.0
DOGEUSDT,SHORT,70,0.1096,0.1112,0.1048,WIN,3.0
DOGEUSDT,SHORT,70,0.0996,0.1001,0.0978,LOSS,-1.0
DOGEUSDT,LONG,70,0.1015,0.1006,0.1042,LOSS,-1.0
DOGEUSDT,LONG,70,0.098,0.0972,0.1003,LOSS,-1.0
DOGEUSDT,SHORT,70,0.097,0.099,0.0913,WIN,3.0
DOGEUSDT,LONG,70,0.1027,0.1021,0.1043,LOSS,-1.0
DOGEUSDT,SHORT,70,0.1,0.1015,0.0953,LOSS,-1.0
DOGEUSDT,LONG,70,0.1026,0.1014,0.1061,WIN,3.0
DOGEUSDT,LONG,70,0.1067,0.1058,0.1094,LOSS,-1.0
DOGEUSDT,SHORT,100,0.1048,0.1069,0.0986,LOSS,-1.0
DOGEUSDT,SHORT,70,0.1015,0.1026,0.0982,LOSS,-1.0
DOGEUSDT,SHORT,70,0.1004,0.1019,0.096,LOSS,-1.0
DOGEUSDT,LONG,70,0.106,0.1056,0.1073,WIN,3.0
DOGEUSDT,LONG,70,0.1071,0.1055,0.1119,LOSS,-1.0
DOGEUSDT,LONG,70,0.1072,0.1035,0.1181,LOSS,-1.0
DOGEUSDT,LONG,70,0.1102,0.1084,0.1156,LOSS,-1.0
DOGEUSDT,LONG,70,0.1089,0.1078,0.112,LOSS,-1.0
DOGEUSDT,LONG,70,0.1096,0.1085,0.1129,WIN,3.0
DOGEUSDT,LONG,70,0.1115,0.1091,0.1186,LOSS,-1.0
DOGEUSDT,SHORT,70,0.1088,0.1103,0.1045,LOSS,-1.0
DOGEUSDT,LONG,70,0.1118,0.1107,0.1149,LOSS,-1.0
DOGEUSDT,LONG,70,0.1109,0.1104,0.1125,LOSS,-1.0
DOGEUSDT,LONG,70,0.1441,0.1418,0.151,LOSS,-1.0
DOGEUSDT,LONG,100,0.144,0.1419,0.1506,LOSS,-1.0
DOGEUSDT,LONG,70,0.1462,0.1426,0.1568,LOSS,-1.0
DOGEUSDT,LONG,70,0.1712,0.1688,0.1784,LOSS,-1.0
DOGEUSDT,SHORT,70,0.1611,0.1657,0.1475,LOSS,-1.0
DOGEUSDT,SHORT,70,0.1517,0.1538,0.1455,LOSS,-1.0
DOGEUSDT,LONG,70,0.1994,0.1841,0.2451,LOSS,-1.0
DOGEUSDT,LONG,70,0.1946,0.1869,0.2179,LOSS,-1.0
DOGEUSDT,SHORT,70,0.3665,0.373,0.3473,LOSS,-1.0
DOGEUSDT,SHORT,70,0.3594,0.3709,0.3248,LOSS,-1.0
DOGEUSDT,LONG,70,0.4257,0.4124,0.4653,LOSS,-1.0
DOGEUSDT,LONG,70,0.4259,0.4191,0.4463,LOSS,-1.0
DOGEUSDT,SHORT,70,0.4122,0.4208,0.3862,LOSS,-1.0
DOGEUSDT,LONG,70,0.4571,0.4431,0.4991,LOSS,-1.0
DOGEUSDT,LONG,70,0.4161,0.4024,0.457,LOSS,-1.0
DOGEUSDT,LONG,70,0.4068,0.4041,0.415,LOSS,-1.0
DOGEUSDT,SHORT,70,0.3142,0.3233,0.2868,LOSS,-1.0
DOGEUSDT,SHORT,70,0.314,0.3233,0.2861,LOSS,-1.0
DOGEUSDT,LONG,70,0.3308,0.3261,0.3448,LOSS,-1.0
DOGEUSDT,LONG,70,0.3174,0.3128,0.3309,LOSS,-1.0
DOGEUSDT,SHORT,70,0.3162,0.3197,0.3058,LOSS,-1.0
DOGEUSDT,LONG,70,0.3863,0.3811,0.4016,LOSS,-1.0
DOGEUSDT,LONG,70,0.3394,0.3376,0.3447,LOSS,-1.0
DOGEUSDT,SHORT,70,0.3359,0.3413,0.3196,WIN,3.0
DOGEUSDT,LONG,70,0.3531,0.347,0.3714,WIN,3.0
DOGEUSDT,LONG,70,0.3703,0.3659,0.3833,WIN,3.0
DOGEUSDT,SHORT,70,0.3775,0.3846,0.3562,LOSS,-1.0
DOGEUSDT,LONG,70,0.3695,0.3535,0.4175,LOSS,-1.0
DOGEUSDT,LONG,70,0.33,0.3243,0.347,LOSS,-1.0
DOGEUSDT,LONG,70,0.331,0.328,0.3399,LOSS,-1.0
DOGEUSDT,LONG,70,0.3324,0.3281,0.3455,LOSS,-1.0
DOGEUSDT,SHORT,70,0.2529,0.2559,0.244,LOSS,-1.0
DOGEUSDT,SHORT,70,0.2499,0.2556,0.2327,LOSS,-1.0
DOGEUSDT,SHORT,70,0.2511,0.2544,0.2412,LOSS,-1.0
DOGEUSDT,LONG,70,0.2595,0.2547,0.274,LOSS,-1.0
DOGEUSDT,SHORT,70,0.2523,0.2564,0.2403,LOSS,-1.0
DOGEUSDT,LONG,70,0.2697,0.2649,0.2843,LOSS,-1.0
DOGEUSDT,LONG,70,0.274,0.2664,0.2968,LOSS,-1.0
DOGEUSDT,SHORT,70,0.2638,0.2656,0.2583,LOSS,-1.0
DOGEUSDT,SHORT,70,0.2449,0.2481,0.2353,WIN,3.0
DOGEUSDT,SHORT,70,0.2083,0.2141,0.191,LOSS,-1.0
DOGEUSDT,LONG,70,0.2048,0.2027,0.211,LOSS,-1.0
DOGEUSDT,SHORT,100,0.2017,0.2061,0.1885,LOSS,-1.0
DOGEUSDT,SHORT,70,0.1686,0.1703,0.1634,WIN,3.0
DOGEUSDT,LONG,70,0.1696,0.1678,0.1749,WIN,3.0
DOGEUSDT,LONG,70,0.1723,0.1703,0.1782,LOSS,-1.0
DOGEUSDT,SHORT,100,0.1661,0.1679,0.1606,WIN,3.0
DOGEUSDT,LONG,70,0.1667,0.1642,0.1742,LOSS,-1.0
DOGEUSDT,LONG,70,0.1665,0.1637,0.1751,LOSS,-1.0
DOGEUSDT,LONG,70,0.1568,0.1534,0.167,LOSS,-1.0
DOGEUSDT,LONG,70,0.1565,0.1549,0.1611,LOSS,-1.0
DOGEUSDT,LONG,70,0.158,0.1571,0.1605,LOSS,-1.0
DOGEUSDT,LONG,70,0.1584,0.1571,0.1623,LOSS,-1.0
DOGEUSDT,SHORT,70,0.1808,0.1843,0.1703,LOSS,-1.0
DOGEUSDT,LONG,70,0.1811,0.1794,0.1863,LOSS,-1.0
DOGEUSDT,SHORT,70,0.1779,0.1802,0.171,LOSS,-1.0
DOGEUSDT,LONG,70,0.1803,0.1794,0.1829,LOSS,-1.0
DOGEUSDT,LONG,100,0.1715,0.1674,0.1837,LOSS,-1.0
DOGEUSDT,SHORT,70,0.229,0.2342,0.2133,LOSS,-1.0
DOGEUSDT,SHORT,70,0.2252,0.2316,0.2059,LOSS,-1.0
DOGEUSDT,LONG,70,0.2276,0.2242,0.2379,LOSS,-1.0
DOGEUSDT,LONG,100,0.2277,0.2234,0.2407,LOSS,-1.0
DOGEUSDT,SHORT,70,0.1918,0.193,0.1882,LOSS,-1.0
DOGEUSDT,LONG,70,0.1953,0.1935,0.2009,LOSS,-1.0
DOGEUSDT,SHORT,70,0.1891,0.1915,0.182,WIN,3.0
DOGEUSDT,LONG,70,0.1851,0.1837,0.1895,LOSS,-1.0
DOGEUSDT,LONG,70,0.1864,0.1839,0.1939,LOSS,-1.0
DOGEUSDT,SHORT,70,0.1769,0.179,0.1706,LOSS,-1.0
DOGEUSDT,LONG,70,0.1774,0.1753,0.1834,LOSS,-1.0
DOGEUSDT,LONG,100,0.1711,0.1688,0.178,LOSS,-1.0
DOGEUSDT,LONG,70,0.1651,0.1621,0.1741,LOSS,-1.0
DOGEUSDT,LONG,70,0.1659,0.1634,0.1734,LOSS,-1.0
DOGEUSDT,SHORT,70,0.1611,0.1643,0.1514,LOSS,-1.0
DOGEUSDT,LONG,70,0.1644,0.1631,0.1683,WIN,3.0
